"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country","adopter"
1489356,21,1,30,20.45454546,0.423076923,5,1,22689,129,2,1,49,1,0.227272727,0.038461539,-1,0,231,12,0,0,0,52,0,0,0
1489370,41,1,7,31.57142857,0.666666667,1,0,7601,0,0,0,1,0,0.142857143,0,0,0,0,0,0,0,0,55,0,0,0
1489396,25,1,9,28.2,0.75,3,0,57066,4,0,1,6,0,0.4,0,0,0,0,0,0,0,0,75,1,0,0
1489439,28,0,11,29.375,0.5,3,2,23901,37,0,1,8,0,0.5,0,0,1,0,0,0,0,0,57,0,0,0
1489447,22,0,10,23.625,0.857142857,5,0,17867,32,0,0,9,5,-1.375,0.190476191,4,0,1163,-1,0,0,5,38,0,0,0
1489473,29,1,4,25.5,0.5,2,0,32,1,0,1,3,0,0,0,1,0,0,0,0,0,0,20,0,0,0
1489625,22,0,6,21.33333333,0.333333333,1,0,2550,28,0,1,8,0,0,0,0,0,0,0,0,0,0,43,0,0,0
1489635,17,0,5,18,0.5,1,0,4181,11,0,1,1,2,-0.333333333,0.166666667,0,0,730,0,0,0,0,18,0,0,0
1489704,23,1,21,24.46666667,0.9375,6,1,68717,0,0,1,4,0,-0.033333333,-0.003676471,0,0,156,0,0,0,0,27,0,0,0
1489724,20,1,4,19.25,0.25,1,0,97960,492,0,2,3,0,0.25,0,0,0,13159,63,0,0,0,23,0,0,0
1489829,13,0,3,19.5,1,1,0,329,1,0,0,1,0,0.5,0,0,0,291,0,0,0,0,13,0,0,0
1489844,22,0,1,24,0,1,0,3640,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27,0,0,0
1489978,42,1,5,24.66666667,1,1,0,11630,47,0,1,1,0,0.666666667,0,0,0,492,0,0,0,0,56,0,0,0
1490076,18,0,41,18.86486487,0.631578947,10,2,10766,172,0,0,40,1,0.198198198,-0.017069701,0,0,31,1,0,0,0,32,1,0,0
1490142,16,0,13,18,0.272727273,1,0,336,4,0,0,9,-1,0.333333333,0.022727273,0,0,0,0,0,0,0,24,0,0,0
1490232,17,0,4,19,0.5,2,0,4803,4,0,1,2,0,1.666666667,-0.166666667,1,0,566,2,0,0,0,26,0,0,0
1490343,20,0,31,21.28,0.72,11,0,42900,231,0,1,58,-2,-0.312592593,-0.020740741,-1,0,249,0,0,0,0,61,1,0,0
1490345,21,0,7,20.5,0.6,3,0,1243,9,0,0,2,0,0,0,0,0,-1,0,0,0,0,20,0,0,0
1490384,57,1,8,50,1,4,1,20143,767,0,2,8,0,0.5,0,0,0,112,0,0,0,0,49,0,0,1
1490412,18,1,3,20.66666667,1,2,0,19980,1,0,1,2,0,0.333333333,0,0,0,0,0,0,0,0,33,0,0,0
1490437,19,1,2,20,1,1,0,11388,1,0,1,1,0,1,0,0,0,0,0,0,0,0,48,0,0,0
1490476,19,1,15,19.66666667,0.357142857,3,0,22922,174,7,1,56,0,0.583333333,0.071428571,0,0,4859,13,1,0,34,29,0,0,0
1490505,24,1,1,20,0,1,0,1724,6,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0
1490548,23,1,10,23.33333333,0.888888889,1,0,38057,0,4,0,3,0,0.166666667,0,0,0,0,0,0,0,0,78,1,0,0
1490575,22,0,29,23,0.703703704,4,0,29596,66,0,0,9,4,0,-0.035426731,0,0,370,1,0,0,0,41,0,0,0
1490662,21,1,26,21.7,0.772727273,3,0,40752,45,0,0,3,0,0.2,0,0,0,2475,2,0,0,0,49,0,0,0
1490765,19,1,28,20.22727273,0.363636364,9,0,14275,41,5,1,121,0,0.181818182,0,0,0,0,0,0,0,0,51,0,0,0
1490811,19,1,4,20.5,1,2,0,9690,47,29,0,3,1,0,0,0,0,5771,6,0,0,0,6,0,0,0
1490825,20,1,2,27,0.5,1,1,0,7,0,0,4,0,0,0,0,1,0,0,0,0,0,7,0,0,0
1490926,28,1,14,34.875,0.9,7,0,24723,278,10,1,42,0,0.25,0,0,0,1356,4,0,0,0,48,1,0,0
1490958,21,0,7,25.4,0.75,3,0,11500,88,0,1,17,0,0,0,0,0,0,0,0,0,0,58,0,0,0
1491080,29,0,1,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0
1491101,24,0,2,26,0,1,0,1034,262,0,0,16,0,0,0,0,0,0,1,0,0,0,61,0,0,0
1491105,30,0,9,21,0.777777778,6,0,378,0,0,0,48,0,0.5,0,0,0,0,0,0,0,0,26,0,0,0
1491170,23,0,32,23,0.821428571,2,0,16725,45,0,0,25,2,0,-0.024725275,-1,0,882,0,0,0,0,31,0,0,0
1491194,25,0,4,25,1,3,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0,0
1491238,24,0,9,25.875,1,5,0,2241,19,1,0,8,1,0.589285714,0,0,0,2224,0,0,0,1,36,0,0,0
1491280,28,1,27,27.875,0.666666667,5,1,31153,309,0,6,12,0,0.25,0,0,-1,2335,6,0,0,0,33,0,0,0
1491365,24,0,73,25.28,0.867647059,22,5,33132,32,0,1,13,1,0.384166667,0.004010695,0,2,0,0,0,0,0,19,0,0,0
1491402,24,0,2,20.5,0,1,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0
1491498,50,1,16,28.33333333,0.714285714,5,3,7199,16,0,0,0,4,-0.777777778,-0.085714286,0,1,0,0,0,0,0,59,0,0,0
1491529,22,1,4,22.66666667,0.666666667,1,0,13440,68,1,0,5,0,0.333333333,0,0,0,142,1,0,0,0,47,1,0,0
1491535,16,0,1,21,1,1,0,7983,3,0,0,2,0,0,0,0,0,3984,0,0,0,1,7,1,0,0
1491628,21,0,3,22.66666667,0.666666667,1,0,0,0,0,0,3,0,0.666666667,0,0,0,0,0,0,0,0,25,0,0,0
1491731,29,1,11,24.14285714,0.666666667,2,0,7064,14,0,0,2,2,-0.057142857,0.095238095,0,0,563,0,0,0,0,8,0,0,0
1491843,38,1,6,20.33333333,0.5,2,0,16398,30,0,0,2,1,0.333333333,0,0,0,317,0,0,0,0,61,0,0,0
1491848,23,0,8,22.66666667,0.666666667,4,0,19299,25,0,0,7,0,0.5,0,0,0,1628,0,0,0,0,42,1,0,0
1491923,19,0,83,22.77272727,0.9375,25,3,12239,342,0,0,175,30,1.297727273,-0.00127551,7,2,6774,85,0,0,98,30,0,0,0
1491957,23,0,28,28.47619048,0.826086957,12,2,33916,218,1,2,52,1,0.285714286,0.007905138,0,1,1259,2,0,0,1,61,0,0,1
1491981,22,0,3,24,0.666666667,2,0,0,0,0,1,1,-1,0,0.166666667,-1,0,0,0,0,0,0,33,0,0,0
1492026,17,0,25,22.76470588,0.5,9,0,31922,75,0,0,33,-1,0.598039216,-0.02173913,0,-1,0,0,0,0,0,22,1,0,0
1492116,25,1,43,27.7027027,0.705882353,7,1,22927,0,33,0,62,0,0.297297297,0,0,-2,0,0,0,0,0,60,0,0,0
1492118,20,0,1,29,1,1,0,2964,7,0,1,6,0,1,0,0,0,0,0,0,0,0,45,0,0,0
1492124,19,0,2,18.5,0,1,0,5785,3,0,0,2,0,0.5,0,0,0,2369,2,0,0,0,28,0,0,0
1492182,30,1,1,33,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,44,1,0,0
1492196,29,1,13,26.22222222,0.181818182,1,1,71328,3,7,1,8,0,0.444444444,0,0,1,4106,0,0,0,0,77,1,0,0
1492208,20,1,26,21.06666667,0.4375,9,0,15787,1,0,0,7,0,0.566666667,0,0,0,0,0,0,0,0,47,0,0,0
1492227,27,1,1,24,1,1,0,278,3,0,1,1,0,0,0,0,0,10,0,0,0,0,60,0,0,0
1492241,21,1,3,19.5,0.666666667,2,0,51112,496,0,1,3,0,0,0,0,0,580,5,0,0,0,69,1,0,0
1492277,20,1,2,19,1,2,0,1071,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,47,0,0,0
1492289,20,0,15,21.1,0.533333333,2,0,15959,144,0,2,20,0,0.2,0,0,0,0,0,0,0,0,37,1,0,0
1492310,23,0,40,23.31428571,0.722222222,7,1,12140,786,41,1,62,0,0.371428571,0,0,0,0,0,0,0,0,38,1,0,0
1492401,21,0,15,21.53846154,0.538461539,4,0,36740,83,0,1,4,0,0.230769231,0,0,0,199,0,0,0,0,56,0,0,0
1492423,22,1,5,21,0.25,1,0,5484,134,0,1,3,0,0.5,0,0,0,0,0,0,0,0,35,0,0,0
1492476,19,1,5,18,0.333333333,2,0,10657,31,0,1,3,0,0.5,0,-1,0,298,0,0,0,0,47,0,0,0
1492499,20,1,6,23.2,0.8,3,0,3727,101,0,1,3,1,-0.8,0.05,0,0,161,2,0,0,0,41,1,0,0
1492548,23,0,7,21.4,0.5,2,0,5071,49,0,2,1,3,1.066666667,-0.166666667,1,0,1229,3,0,0,0,6,1,0,0
1492573,24,0,1,23,0,1,0,148,0,0,1,2,0,0,0,0,0,0,0,0,0,0,53,1,0,0
1492608,22,0,17,22.45454546,0.818181818,5,0,57049,109,7,1,13,1,0.554545455,0,0,0,815,2,0,0,0,45,1,0,0
1492617,21,0,6,19.75,0.75,5,1,2599,15,0,0,2,0,0.25,0,0,0,1035,1,0,0,0,9,1,0,0
1492623,17,0,119,19.03225807,0.309090909,23,3,145519,171,0,1,130,-1,0.074811256,-0.003409091,-1,-1,8561,0,0,0,1,48,1,0,0
1492644,23,0,4,31.66666667,1,2,0,19963,0,0,1,5,0,0,0,0,0,0,0,0,0,0,55,0,0,0
1492685,25,0,2,23.5,1,1,0,34,7,0,2,1,0,0,0,0,0,0,0,0,0,0,51,1,0,0
1492720,38,1,2,28.5,0.5,1,0,5409,15,0,0,2,1,-3.5,-0.5,1,0,2031,0,0,0,0,64,0,0,0
1492722,26,1,3,24.5,0.666666667,2,0,4867,11,0,0,3,0,1,0,0,0,0,0,0,0,0,62,1,0,0
1492732,28,1,11,28,0.5,2,0,85624,0,2,1,35,0,0.571428571,0,0,-1,0,0,0,0,0,59,0,0,0
1492770,23,1,1,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0
1492782,26,1,18,24.46153846,0.357142857,4,2,4179,56,0,3,3,3,0.552447552,0.04945055,1,0,0,0,0,0,0,57,0,0,0
1492813,20,0,1,22,1,1,0,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0
1492825,26,0,4,28.5,0.5,1,0,12489,293,0,0,1,0,0.5,0,0,0,0,0,0,0,0,37,1,0,0
1492844,30,1,9,22.55555556,0.888888889,4,0,600,0,0,1,2,0,0.333333333,0,0,0,0,0,0,0,0,52,0,0,0
1492850,35,1,19,33.81818182,0.933333333,7,3,39289,110,0,1,5,2,0,0.004761905,0,0,2664,9,0,0,0,83,1,0,0
1492921,48,1,57,33.52631579,0.627906977,18,6,91869,2304,1243,2,102,-1,0.818998716,0.014270613,-1,1,720,8,0,0,0,80,1,0,0
1492931,17,0,6,17,0.166666667,1,0,674,36,0,1,6,0,0.75,0,0,0,0,0,0,0,0,9,0,0,0
1492954,15,1,4,17.33333333,0,1,0,123,6,0,1,1,-1,0.333333333,0,-1,0,0,0,0,0,0,10,0,0,0
1492986,29,0,8,38.75,0,4,0,1468,37,0,1,6,0,0.25,0,0,0,0,0,0,0,0,48,1,0,0
1493034,32,0,4,28.33333333,0.75,2,1,580,8,0,0,8,0,0,0,0,0,0,0,0,0,0,41,0,0,0
1493037,23,1,12,21.66666667,1,1,0,8865,43,0,0,0,-1,0.466666667,0,0,0,442,0,0,0,0,23,0,0,0
1493123,18,1,17,18.92307692,0.8,4,0,13222,0,4,0,37,1,0.33974359,0.014285714,0,0,5523,0,0,0,0,8,0,0,0
1493310,20,1,6,23.4,1,2,0,166,5,7,0,23,0,0.2,0,0,0,0,0,0,0,0,54,1,0,0
1493343,29,1,2,28.5,1,1,0,7005,2,0,0,2,0,0,0,0,0,0,0,0,0,0,84,0,0,0
1493387,21,0,1,22,1,1,0,1188,2,0,0,1,0,1,0,0,0,0,0,0,0,0,63,0,0,0
1493396,23,0,13,22.42857143,0.444444444,2,0,30422,87,0,1,6,0,0.142857143,0,0,0,409,0,0,0,0,54,0,0,0
1493424,23,1,12,22.4,0.583333333,2,0,21890,5,5,1,48,0,0,0,0,0,826,0,0,0,0,47,0,0,0
1493481,33,1,8,30.5,0.714285714,2,1,3420,106,0,1,7,0,0.25,0,0,0,108,1,0,0,0,56,0,0,0
1493507,22,0,24,21.41666667,0.5,4,1,19457,0,105,1,71,0,0.333333333,0,0,1,2204,0,0,0,2,55,0,0,0
1493546,34,1,4,31.25,0.5,1,0,113,2,0,0,2,0,0.25,0,0,0,0,0,0,0,0,41,0,0,0
1493616,23,1,30,24.70833333,0.62962963,4,2,149184,872,0,1,42,1,0.333333333,-0.024216524,1,2,8138,17,0,0,1,45,0,0,0
1493624,26,0,22,27.83333333,0.764705882,5,1,24187,37,1,1,10,2,-0.466666667,0.031372549,1,0,584,3,0,0,0,63,1,0,0
1493629,36,0,12,32.9,0.454545455,4,0,2083,73,0,0,0,0,0.1,0,0,0,0,0,0,0,0,85,1,0,0
1493673,17,1,6,20.25,0.666666667,1,0,1514,154,0,0,11,0,0.75,0,0,0,-11464,9,0,0,2,26,0,0,1
1493677,29,0,14,27.36363636,0.538461539,3,0,8829,4,1,0,10,0,0.363636364,0,0,0,323,0,0,0,0,75,0,0,0
1493687,21,1,7,21,0.833333333,1,0,27547,188,0,0,6,1,0.5,0,0,0,2297,20,0,0,0,35,1,0,0
1493729,19,0,64,20.04347826,0.357142857,3,0,87357,184,3,1,133,1,0.287922705,0.011688312,0,0,5983,24,0,0,0,57,1,0,0
1493735,23,0,3,24.5,0,2,0,15293,30,0,1,0,0,0.5,0,0,0,0,0,0,0,0,65,1,0,0
1493751,23,0,65,26.89795918,0.796296296,16,4,22484,326,0,0,26,15,-0.657596372,0.005598622,2,1,1915,4,0,0,0,29,1,0,0
1493753,17,1,1,16,1,1,0,1766,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31,0,0,0
1493771,23,0,6,22.25,0.6,1,0,35758,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,1,0,0
1493787,18,0,13,21.71428571,0.583333333,6,0,7130,162,0,1,20,-2,0.414285714,0.011904762,0,0,0,0,0,0,0,39,0,0,0
1493805,21,0,9,22.71428571,0.714285714,1,0,1397,1,0,0,6,0,0.571428571,0,0,0,0,0,0,0,0,47,1,0,0
1493814,23,0,4,22,1,2,0,3042,83,0,1,2,0,0.5,0,0,0,361,0,0,0,0,54,0,0,0
1493824,18,0,11,18.83333333,0,4,0,5716,0,0,0,4,0,0.166666667,0,0,0,0,0,0,0,0,37,0,0,0
1493839,20,0,117,20.28421053,0.614678899,29,0,35723,204,0,1,43,2,0.39879386,0.001471352,1,-1,282,3,0,0,0,49,1,0,0
1493869,19,0,5,21.2,0.2,1,1,0,0,0,1,1,0,0.4,0,0,0,0,0,0,0,0,54,1,0,0
1493875,26,0,1,27,0,1,0,39354,4,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1493913,19,0,20,22.33333333,0.894736842,3,0,4184,10,0,0,26,0,0.277777778,0,0,0,0,0,0,0,0,34,0,0,0
1493965,23,1,17,22.13333333,0.4,12,0,7110,24,0,0,19,0,0.4,0,0,0,681,2,0,0,0,32,0,0,0
1493970,16,0,3,19,0.5,2,0,59,8,0,0,3,0,0,-0.166666667,0,0,0,0,0,0,0,26,1,0,0
1494030,23,0,58,22.80952381,0.358490566,5,2,28718,488,0,0,77,5,0.60952381,0.031959954,-1,0,3246,16,0,0,2,35,0,0,0
1494042,29,0,1,27,0,1,0,3544,54,0,1,4,0,1,0,0,0,0,0,0,0,0,60,0,0,0
1494190,17,1,94,20.44594595,0.6,30,2,15257,40,0,1,30,-2,0.274893314,0.004494382,-2,-1,150,0,0,0,0,38,0,0,1
1494227,28,1,20,24.33333333,0.9375,8,1,57353,3,0,1,8,2,-0.25,0.004166667,1,1,3900,0,0,0,1,61,0,0,0
1494241,21,1,11,21.5,0.9,2,0,30739,0,0,0,13,-1,0.416666667,-0.009090909,0,0,281,0,0,0,0,34,0,0,0
1494286,21,0,3,22,0,1,0,18662,0,0,0,1,0,0.333333333,0,0,0,113,0,0,0,0,35,1,0,0
1494333,26,0,2,27,0,1,0,798,51,0,0,2,0,0,0,0,0,0,0,0,0,0,73,0,0,0
1494397,32,1,9,25.83333333,0.888888889,1,0,20036,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,69,0,0,0
1494439,34,0,2,28,1,1,0,93,17,0,1,4,-1,4,0,-1,0,0,0,0,0,0,10,1,0,0
1494618,23,1,12,22.66666667,0.9,1,0,10691,0,0,0,20,0,0.333333333,0,0,0,1133,0,0,0,0,57,0,0,0
1494631,25,1,20,25.14285714,0.833333333,7,0,30228,148,3,1,14,-1,1.076190476,0.096491228,1,0,1543,0,0,0,0,53,0,0,1
1494668,16,0,6,16,0.4,1,0,3665,34,0,0,0,0,0.5,0,0,0,731,0,0,0,0,8,0,0,0
1494722,17,1,3,18.33333333,1,1,1,272,1,1,1,1,0,0,0,0,1,0,0,0,0,0,47,1,0,0
1494739,19,1,55,19.5,0.409090909,6,0,52255,408,1,0,0,-1,0.157894737,0.009090909,0,-1,4668,0,0,0,0,40,1,0,0
1494742,23,1,10,22.33333333,0.4,4,0,12915,34,9,1,17,1,0.458333333,-0.044444444,0,0,219,0,0,0,1,66,0,0,0
1494765,17,0,45,19.5,0.674418605,3,0,22898,40,0,0,0,7,0.90625,0.025769956,1,0,1342,0,0,0,0,26,0,0,0
1494873,25,0,1,26,1,1,0,1490,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0
1494883,20,0,3,37,0.666666667,1,0,18,17,0,1,1,0,0.5,0,0,0,0,0,0,0,-1,10,0,0,0
1494918,18,0,5,18,0.333333333,1,0,1350,1,0,1,1,0,0.333333333,0,0,0,805,0,0,0,0,7,0,0,0
1494948,21,0,4,26.33333333,0.75,2,1,687,1,0,1,3,0,0.666666667,0,0,0,0,0,0,0,0,47,0,0,0
1495159,19,1,5,21,1,3,0,31562,0,12,0,0,0,0.5,0,0,0,0,0,0,0,0,76,1,0,0
1495208,19,0,4,19.5,0.25,1,0,1238,7,0,0,6,0,0.25,0,0,0,0,0,0,0,0,45,0,0,0
1495250,17,0,2,17,1,1,0,297,0,0,0,1,0,0,0,0,0,11,0,0,0,0,12,0,0,0
1495264,21,1,110,23.59036145,0.659574468,11,7,67332,220,6,1,380,3,0.352861446,0.000234,0,0,1129,1,0,0,2,77,0,0,0
1495294,21,0,16,20.45454546,0.153846154,8,0,1460,0,0,1,30,0,0.181818182,0.070512821,0,0,0,0,0,0,0,46,1,0,0
1495391,22,0,1,24,1,1,0,12401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0
1495438,18,0,1,22,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,49,0,0,0
1495476,28,0,42,29.92857143,0.878787879,18,1,7038,498,0,1,15,0,0.285714286,0,0,0,0,0,0,0,0,50,0,0,0
1495504,22,0,6,27.66666667,0.833333333,1,0,192,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,17,0,0,0
1495506,23,0,5,25.2,0.2,1,0,0,1,0,1,3,0,0.2,0,0,0,0,0,0,0,0,48,0,0,0
1495532,19,0,8,24.28571429,0.571428571,3,0,11,7,0,1,7,0,0.571428571,0,1,0,0,0,0,0,0,32,0,0,0
1495570,21,0,14,21.625,0.8,4,0,20767,152,0,0,29,0,0.375,0,0,0,37,0,0,0,0,51,1,0,0
1495591,25,1,26,24.82352941,0.428571429,3,0,19083,3,0,1,25,6,-0.176470588,-0.008928571,1,0,15,0,0,0,0,59,1,0,0
1495710,20,0,324,18.6802974,0.328947368,39,4,213697,0,1,1,530,19,0.114560346,-0.002038547,-1,2,26004,0,0,0,23,41,0,0,0
1495725,19,0,6,23,1,4,0,45184,37,0,1,15,0,0.25,0,0,0,643,3,0,0,2,42,1,0,0
1495761,19,1,2,20,1,1,0,13512,0,1,0,6,1,1,0,0,0,6657,0,0,0,3,6,0,0,0
1495781,31,1,1,29,0,1,0,2924,9,0,0,1,0,1,0,0,0,0,0,0,0,0,21,1,0,0
1495847,35,0,1,29,0,1,0,1090,49,0,1,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0
1495868,31,1,4,22,0.25,4,0,3909,0,0,0,4,0,0.666666667,0,0,0,0,0,0,0,0,40,0,0,0
1495918,31,1,2,24,1,1,0,1981,2,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
1495927,18,1,370,19.30503145,0.802898551,22,5,82062,1965,0,1,4,91,0.18588251,0.029461051,6,1,9759,316,0,0,0,39,0,0,0
1495948,20,1,7,25.33333333,0.428571429,4,1,7994,10,0,0,2,0,0.333333333,0,0,0,1670,0,0,0,0,18,0,0,0
1495985,26,1,28,29.76190476,0.761904762,5,2,4129,51,1,0,15,-1,-0.692640693,-0.010822511,0,-1,0,0,0,0,0,63,0,0,0
1496083,36,1,1,35,1,1,0,34,4,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0
1496207,20,1,6,17.4,0.5,3,0,58918,9,0,1,6,0,0.4,0,0,0,4609,0,0,0,0,37,1,0,0
1496226,21,0,55,21.15384615,0.304347826,7,0,82328,1,0,1,0,1,0.343035343,0.006475486,-1,0,4062,0,0,0,-1,44,1,0,0
1496227,25,1,2,12,0,2,0,51,1,0,1,1,0,0,0,1,0,0,0,0,0,0,59,0,0,0
1496268,18,0,88,20.39726027,0.430379747,17,3,17355,102,0,0,6,0,0.342465753,0.005379747,0,-1,0,0,0,0,0,56,0,0,0
1496270,16,0,10,19.55555556,0.555555556,5,0,101695,0,0,0,6,0,0.333333333,0,0,0,0,0,0,0,0,19,0,0,0
1496284,34,1,5,30.4,0.6,3,1,417,0,0,1,2,0,0,0,0,0,0,0,0,0,0,43,0,0,0
1496361,17,0,10,19.22222222,0.222222222,5,0,6800,29,0,0,10,3,0.555555556,-0.063492063,2,0,3983,8,0,0,5,7,1,0,1
1496362,22,0,4,22,1,1,0,24675,0,0,0,1,0,0.5,0,0,0,5561,0,0,0,0,36,1,0,0
1496392,26,1,1,24,0,1,0,630,48,0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0
1496486,19,1,14,19.18181818,0.416666667,4,1,12831,23,0,1,1,-1,0.348484849,0,-1,0,155,0,0,0,0,17,1,0,0
1496576,21,0,3,25.33333333,1,2,0,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,42,0,0,0
1496719,19,1,191,21.26760563,0.905882353,23,1,67805,193,21,0,56,2,0.189034205,-0.004297288,0,-1,534,3,0,0,1,53,1,0,0
1496756,20,1,3,20,0.5,1,0,16782,241,0,0,3,0,0,0,0,0,0,0,0,0,0,41,0,0,0
1496779,30,0,2,23,0,1,0,2231,9,0,1,2,0,0,0,0,0,0,0,0,0,0,50,1,0,0
1496780,16,1,10,18.6,0.75,3,0,6661,160,0,0,0,5,0.6,0.15,0,0,834,24,0,0,0,40,1,0,0
1496787,18,0,1,22,1,1,0,2766,21,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1496863,48,1,1,21,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0,0
1496867,24,1,17,24.16666667,0.785714286,2,0,25653,0,0,1,27,0,0.166666667,0,0,0,0,0,0,0,0,64,1,0,0
1496874,22,1,12,21.66666667,1,3,0,32525,12,1,1,4,0,0.5,0,0,0,547,0,0,0,0,56,0,0,0
1496888,19,1,4,19,0.333333333,2,0,24185,99,0,0,3,0,0.333333333,0,0,0,11,0,0,0,0,39,1,0,0
1496962,36,1,8,30.5,0.666666667,6,2,80131,3419,0,1,8,0,0,0,0,0,5581,44,0,0,1,43,1,0,0
1496978,18,1,4,17.66666667,1,1,0,3248,1,0,0,0,0,0.333333333,0,0,-1,393,0,0,0,0,9,0,0,0
1496990,24,1,3,24,1,1,0,705,15,0,0,3,0,0.333333333,0,0,0,3,0,0,0,0,49,0,0,0
1497087,18,1,28,18,0.730769231,9,1,49912,150,0,0,54,3,0.294117647,0.022435897,-1,1,3940,-1,0,0,0,50,1,0,0
1497121,25,1,10,24.5,1,3,0,14340,12,0,0,8,1,0.25,0,1,0,1774,0,0,0,0,57,1,0,0
1497150,21,1,2,21,0.5,1,0,114,7,3,2,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0
1497163,39,0,9,35,0.5,1,0,38714,1,0,1,2,0,0.333333333,0,0,0,0,0,0,0,0,46,1,0,0
1497170,30,1,14,33.38461539,0.538461539,2,0,51057,221,7,1,10,4,-0.215384615,0.138461539,0,0,1905,0,0,0,1,56,1,0,0
1497178,34,1,10,33.85714286,1,1,0,464,2,0,2,0,0,0.142857143,0,0,0,129,0,0,0,0,63,1,0,0
1497300,34,1,7,32.66666667,1,1,1,3625,48,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,31,1,0,0
1497315,21,1,3,20.5,1,1,0,1063,1,1,1,9,0,0.5,0,0,0,0,0,0,0,0,53,1,0,0
1497317,22,1,1,23,1,1,0,18,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,1,0,0
1497318,26,1,4,22.66666667,1,1,1,1391,0,0,0,1,0,0.333333333,0,0,1,0,0,0,0,0,46,0,0,1
1497346,20,0,4,19.66666667,0.75,1,0,13789,14,0,0,2,0,0.666666667,0,0,0,607,0,0,0,0,14,1,0,0
1497347,22,1,3,21.66666667,0.666666667,1,0,15326,0,0,1,5,0,0,0,0,0,0,0,0,0,0,41,0,0,0
1497407,15,0,32,18.92307692,0.793103448,4,0,0,9,0,0,0,-2,0.28021978,0.0189099,-1,-1,0,0,0,0,0,25,0,0,0
1497409,22,1,9,24.71428571,0.888888889,3,0,26659,35,0,1,1,0,0.428571429,0,0,0,1412,0,0,0,0,23,0,0,0
1497549,26,1,20,22.73333333,0.75,2,2,31973,115,0,0,0,0,0.133333333,0,0,1,1666,5,0,0,0,56,0,0,1
1497564,23,1,33,22.42857143,0.6,2,0,12678,0,0,1,31,1,0.321428571,-0.020689655,0,0,650,0,0,0,0,60,0,0,0
1497663,28,1,10,26.6,0.75,2,1,16325,27,0,1,9,4,-1.9,-0.25,1,1,300,0,0,0,0,33,1,0,0
1497685,21,1,7,20.2,0.857142857,1,0,52434,44,0,1,31,0,0.2,0,0,0,2830,1,0,0,0,41,1,0,0
1497735,30,1,4,31,0.666666667,2,0,483,8,0,1,3,0,0,0,0,0,0,0,0,0,0,26,1,0,0
1497744,25,1,1,30,1,1,1,1671,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0
1497854,21,1,6,20.4,0.5,3,0,24271,0,0,0,2,0,0,0,0,0,144,0,0,0,0,48,1,0,0
1497872,22,1,19,20.27272727,0.357142857,5,0,30098,17,0,0,18,0,0.363636364,-0.042857143,-1,0,202,0,0,0,0,40,0,0,0
1498015,34,1,12,32.875,0.6,4,2,15618,5,0,0,2,1,-0.410714286,0.044444444,1,0,1412,0,0,0,0,61,0,0,0
1498040,22,0,3,25.66666667,1,2,0,9311,14,0,1,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0
1498080,27,1,28,27.30434783,0.76,4,3,9267,1,0,0,1,3,0.304347826,-0.012727273,0,-1,90,0,0,0,0,40,1,0,0
1498096,40,1,1,31,1,1,0,21405,0,0,1,1,0,1,0,0,0,0,0,0,0,0,59,1,0,0
